age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
318,eastswan01.example.net,asset-98288,10.14.222.92,EASTSWAN01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1157,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.484608919445684,2025-09-30,Disable affected service if not required.,2025-06-25,Mitigation,2025-08-17,vuln-629990,2026-01-31,443,UDP,,High,ACTIVE,176,2026-04-06
364,eastswan01.example.net,asset-98288,10.216.114.126,EASTSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3740,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.0826706257864664,2025-12-23,Disable affected service if not required.,2025-09-17,Mitigation,2025-10-25,vuln-134283,2026-02-03,23,ICMP,,High,ACTIVE,74,2026-04-27
290,eastswan01.example.net,asset-98288,10.191.198.197,EASTSWAN01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9115,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.849726184538051,2025-11-11,Disable affected service if not required.,2025-11-10,Mitigation,2025-10-31,vuln-912764,2026-02-01,80,ICMP,,Medium,ACTIVE,11,2026-03-20
280,eastswan01.example.net,asset-98288,10.56.254.109,EASTSWAN01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2677,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.435988697633674,2025-02-07,Disable affected service if not required.,2025-09-03,Mitigation,2025-10-23,vuln-133796,2026-02-02,80,UDP,,High,ACTIVE,23,2026-04-09
122,eastswan01.example.net,asset-98288,10.54.208.189,EASTSWAN01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6744,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.961048696270241,2025-03-01,Disable affected service if not required.,2025-06-02,Mitigation,2025-11-26,vuln-746081,2026-02-04,23,TCP,,High,ACTIVE,16,2026-04-01
273,eastswan01.example.net,asset-98288,10.72.153.138,EASTSWAN01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3758,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.623653615854682,2025-08-11,Disable affected service if not required.,2025-08-12,Mitigation,2025-08-14,vuln-380329,2026-01-30,8443,ICMP,,Critical,ACTIVE,25,2026-04-29
31,eastswan01.example.net,asset-98288,10.71.222.168,EASTSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3078,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,10.001426527396433,2025-11-01,Disable affected service if not required.,2025-09-02,Mitigation,2025-12-01,vuln-845951,2026-02-03,23,ICMP,,Critical,ACTIVE,101,2026-04-06
296,eastswan01.example.net,asset-98288,10.162.69.161,EASTSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7786,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.6751723278462265,2025-11-30,Disable affected service if not required.,2025-11-21,Mitigation,2025-09-26,vuln-640659,2026-01-31,80,ICMP,,High,ACTIVE,95,2026-04-08
168,eastswan01.example.net,asset-98288,10.149.1.223,EASTSWAN01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2526,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.9309319374870535,2025-05-18,Disable affected service if not required.,2025-07-08,Mitigation,2025-12-22,vuln-934328,2026-02-01,443,TCP,,High,ACTIVE,110,2026-03-16
254,eastswan01.example.net,asset-98288,10.69.83.213,EASTSWAN01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5646,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.837755155170788,2025-03-18,Disable affected service if not required.,2025-11-02,Mitigation,2025-08-16,vuln-993829,2026-02-02,80,ICMP,,Critical,ACTIVE,13,2026-05-05
321,eastswan01.example.net,asset-98288,10.201.215.118,EASTSWAN01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1266,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.4242371792304,2025-10-19,Disable affected service if not required.,2025-05-27,Mitigation,2025-09-13,vuln-100708,2026-02-02,23,ICMP,,Critical,ACTIVE,34,2026-03-12
82,eastswan01.example.net,asset-98288,10.224.239.225,EASTSWAN01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5489,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,5.593339984525651,2025-07-07,Disable affected service if not required.,2025-09-01,Mitigation,2025-12-17,vuln-489906,2026-01-31,0,TCP,,Medium,ACTIVE,14,2026-04-12
359,eastswan01.example.net,asset-98288,10.194.60.110,EASTSWAN01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2494,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.5036980397640445,2026-01-07,Disable affected service if not required.,2025-09-20,Mitigation,2025-09-07,vuln-181724,2026-02-04,8443,TCP,,Low,ACTIVE,133,2026-03-25
217,eastswan02.example.net,asset-68335,10.178.34.123,EASTSWAN02,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2160,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.728946867459044,2025-11-23,Disable affected service if not required.,2025-11-16,Mitigation,2025-12-12,vuln-428572,2026-02-03,80,TCP,,Critical,ACTIVE,98,2026-03-19
329,eastswan02.example.net,asset-68335,10.174.37.18,EASTSWAN02,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9691,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.763291214469632,2025-03-01,Disable affected service if not required.,2025-10-15,Mitigation,2025-09-17,vuln-468247,2026-01-31,23,ICMP,,High,ACTIVE,39,2026-03-10
316,eastswan02.example.net,asset-68335,10.176.114.221,EASTSWAN02,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4559,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.386688033465989,2025-11-17,Disable affected service if not required.,2025-10-28,Mitigation,2025-12-07,vuln-718213,2026-01-31,443,UDP,,Critical,ACTIVE,110,2026-04-17
354,northswan01.example.net,asset-28327,10.7.218.217,NORTHSWAN01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5942,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.205445718152442,2025-03-03,Disable affected service if not required.,2025-04-22,Mitigation,2025-11-20,vuln-884170,2026-02-02,80,ICMP,,High,ACTIVE,14,2026-03-18
254,northswan01.example.net,asset-28327,10.99.29.62,NORTHSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9185,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.938082329883649,2025-12-02,Disable affected service if not required.,2025-04-12,Mitigation,2026-01-04,vuln-478638,2026-02-03,23,UDP,,Critical,ACTIVE,146,2026-04-11
280,northswan01.example.net,asset-28327,10.175.45.196,NORTHSWAN01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8717,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.654452983940887,2025-12-01,Disable affected service if not required.,2025-12-30,Mitigation,2025-08-10,vuln-170813,2026-02-05,80,TCP,,High,ACTIVE,11,2026-03-09
204,northswan01.example.net,asset-28327,10.130.74.161,NORTHSWAN01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9209,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,6.267110000665724,2025-06-05,Disable affected service if not required.,2025-06-16,Mitigation,2025-12-17,vuln-771652,2026-02-01,8443,ICMP,,Medium,ACTIVE,40,2026-04-20
159,northswan01.example.net,asset-28327,10.21.131.236,NORTHSWAN01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4329,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.974313384354562,2025-10-20,Disable affected service if not required.,2025-07-24,Mitigation,2025-09-29,vuln-714923,2026-01-31,0,ICMP,,High,ACTIVE,165,2026-05-03
358,northswan01.example.net,asset-28327,10.112.187.245,NORTHSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4909,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.057905944023131,2025-11-24,Disable affected service if not required.,2025-05-30,Mitigation,2025-12-09,vuln-575394,2026-02-01,8443,TCP,,High,ACTIVE,80,2026-03-26
138,southswan01.example.net,asset-96252,10.188.227.31,SOUTHSWAN01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1480,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.435011026316195,2025-06-02,Disable affected service if not required.,2025-08-21,Mitigation,2025-08-26,vuln-166974,2026-02-03,0,ICMP,,High,ACTIVE,161,2026-05-03
234,southswan01.example.net,asset-96252,10.131.93.15,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9185,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.559359782687471,2025-10-14,Disable affected service if not required.,2025-07-03,Mitigation,2025-11-28,vuln-367508,2026-01-30,22,ICMP,,High,ACTIVE,173,2026-03-22
117,southswan01.example.net,asset-96252,10.190.131.1,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1721,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.358689009122017,2026-01-01,Disable affected service if not required.,2025-09-04,Mitigation,2025-12-27,vuln-594681,2026-02-03,443,TCP,,Critical,ACTIVE,46,2026-03-09
284,southswan01.example.net,asset-96252,10.206.234.183,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7870,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.424515313817576,2025-09-02,Disable affected service if not required.,2025-06-08,Mitigation,2025-10-18,vuln-384434,2026-01-30,22,ICMP,,High,ACTIVE,96,2026-04-30
92,southswan01.example.net,asset-96252,10.58.206.133,SOUTHSWAN01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1752,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,7.254079407460427,2025-12-03,Disable affected service if not required.,2025-05-14,Mitigation,2025-10-27,vuln-911102,2026-01-30,80,UDP,,Medium,ACTIVE,23,2026-04-02
5,southswan01.example.net,asset-96252,10.95.52.75,SOUTHSWAN01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5979,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.739575986733418,2025-09-05,Disable affected service if not required.,2025-05-15,Mitigation,2025-10-05,vuln-720432,2026-02-02,23,ICMP,,Medium,ACTIVE,140,2026-03-20
78,southswan01.example.net,asset-96252,10.2.239.105,SOUTHSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1391,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.532997741859743,2025-07-14,Disable affected service if not required.,2026-01-03,Mitigation,2025-10-14,vuln-101533,2026-01-30,0,UDP,,Critical,ACTIVE,79,2026-05-01
272,southswan01.example.net,asset-96252,10.252.61.108,SOUTHSWAN01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9061,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.261185060887748,2025-10-27,Disable affected service if not required.,2025-08-17,Mitigation,2025-12-15,vuln-146032,2026-02-04,8443,UDP,,High,ACTIVE,180,2026-03-11
235,southswan01.example.net,asset-96252,10.250.192.22,SOUTHSWAN01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2565,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.505427763860776,2025-02-15,Disable affected service if not required.,2025-06-20,Mitigation,2025-12-19,vuln-720647,2026-02-01,22,UDP,,High,ACTIVE,170,2026-04-29
150,southswan01.example.net,asset-96252,10.67.218.81,SOUTHSWAN01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7438,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.700725606321543,2025-07-24,Disable affected service if not required.,2025-07-29,Mitigation,2025-09-14,vuln-385166,2026-02-04,22,TCP,,High,ACTIVE,35,2026-03-19
80,southswan01.example.net,asset-96252,10.28.43.116,SOUTHSWAN01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8635,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.614033287812118,2025-11-07,Disable affected service if not required.,2025-07-08,Mitigation,2025-11-15,vuln-573869,2026-02-03,443,UDP,,Critical,ACTIVE,31,2026-05-02
352,southswan01.example.net,asset-96252,10.78.212.181,SOUTHSWAN01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1660,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.515020789473688,2025-07-24,Disable affected service if not required.,2025-10-24,Mitigation,2025-12-15,vuln-845702,2026-02-04,80,UDP,,Critical,ACTIVE,132,2026-05-04
134,southswan01.example.net,asset-96252,10.210.254.45,SOUTHSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1509,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.952096606823744,2025-05-21,Disable affected service if not required.,2025-09-02,Mitigation,2025-12-14,vuln-584487,2026-02-05,23,TCP,,High,ACTIVE,4,2026-05-04
67,southswan01.example.net,asset-96252,10.51.211.103,SOUTHSWAN01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7098,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.48628526203556,2025-02-11,Disable affected service if not required.,2025-11-25,Mitigation,2025-08-11,vuln-714590,2026-02-03,22,TCP,,Low,ACTIVE,17,2026-04-25
203,lobrtr01.example.net,asset-94670,10.128.8.98,LOBRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7990,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.172807211830789,2025-09-20,Disable affected service if not required.,2025-10-04,Mitigation,2025-10-29,vuln-393448,2026-02-02,23,TCP,,Medium,ACTIVE,158,2026-03-29
332,lobrtr01.example.net,asset-94670,10.76.128.106,LOBRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8848,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.160979068932843,2025-08-17,Disable affected service if not required.,2025-06-25,Mitigation,2025-12-03,vuln-539599,2026-02-04,0,ICMP,,High,ACTIVE,64,2026-03-28
196,lobrtr01.example.net,asset-94670,10.201.183.92,LOBRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8859,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.244517806034052,2025-05-04,Disable affected service if not required.,2025-07-15,Mitigation,2025-08-16,vuln-626797,2026-02-03,443,UDP,,High,ACTIVE,47,2026-05-06
306,lobrtr01.example.net,asset-94670,10.57.8.230,LOBRTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5602,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.358591230278119,2025-05-11,Disable affected service if not required.,2025-07-08,Mitigation,2025-08-11,vuln-344068,2026-02-04,22,TCP,,Critical,ACTIVE,169,2026-04-22
274,lobrtr01.example.net,asset-94670,10.209.203.235,LOBRTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1916,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,7.064049723717511,2025-09-17,Disable affected service if not required.,2025-06-23,Mitigation,2025-10-09,vuln-979988,2026-01-30,23,TCP,,Medium,ACTIVE,61,2026-03-31
358,lobrtr01.example.net,asset-94670,10.92.234.152,LOBRTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1462,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.203452882919914,2025-07-11,Disable affected service if not required.,2025-10-27,Mitigation,2025-08-16,vuln-297377,2026-01-30,443,ICMP,,Critical,ACTIVE,80,2026-04-26
20,lobrtr01.example.net,asset-94670,10.24.15.60,LOBRTR01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4584,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.319927989888552,2025-05-08,Disable affected service if not required.,2026-01-07,Mitigation,2025-10-15,vuln-743966,2026-02-04,23,UDP,,High,ACTIVE,46,2026-03-10
31,lobrtr01.example.net,asset-94670,10.6.38.151,LOBRTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3320,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.774366498819892,2025-04-13,Disable affected service if not required.,2025-07-05,Mitigation,2025-12-20,vuln-491738,2026-01-31,0,UDP,,High,ACTIVE,151,2026-05-01
155,lobrtr01.example.net,asset-94670,10.83.35.250,LOBRTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3580,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,10.032352025424641,2025-05-29,Disable affected service if not required.,2025-05-03,Mitigation,2025-10-18,vuln-282664,2026-01-31,8443,ICMP,,Critical,ACTIVE,158,2026-03-18
115,lobrtr01.example.net,asset-94670,10.171.151.209,LOBRTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3872,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.378384108147198,2025-08-10,Disable affected service if not required.,2025-11-03,Mitigation,2025-11-23,vuln-864234,2026-02-05,0,ICMP,,High,ACTIVE,101,2026-03-14
328,lobrtr02.example.net,asset-84381,10.145.27.240,LOBRTR02,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9129,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.240643368148568,2025-11-29,Disable affected service if not required.,2025-09-08,Mitigation,2025-10-11,vuln-435039,2026-02-04,0,TCP,,High,ACTIVE,172,2026-03-28
229,lobrtr02.example.net,asset-84381,10.3.68.54,LOBRTR02,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5088,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.693176076321265,2025-07-12,Disable affected service if not required.,2025-08-29,Mitigation,2025-12-11,vuln-855408,2026-02-05,22,UDP,,High,ACTIVE,113,2026-03-22
86,lobrtr02.example.net,asset-84381,10.227.106.127,LOBRTR02,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7204,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.65123116929847,2025-06-29,Disable affected service if not required.,2025-11-17,Mitigation,2025-09-07,vuln-927043,2026-01-30,8443,ICMP,,Critical,ACTIVE,176,2026-04-23
193,nyrtr01.example.net,asset-31319,10.42.188.20,NYRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9962,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.6418341435352275,2025-11-21,Disable affected service if not required.,2025-07-18,Mitigation,2025-09-06,vuln-838726,2026-02-05,443,ICMP,,High,ACTIVE,43,2026-03-30
81,nyrtr01.example.net,asset-31319,10.14.26.85,NYRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4367,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.974398420676471,2025-06-12,Disable affected service if not required.,2025-08-25,Mitigation,2025-10-27,vuln-411847,2026-02-04,22,TCP,,Medium,ACTIVE,101,2026-04-01
79,nyrtr01.example.net,asset-31319,10.14.93.1,NYRTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8005,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.587628359306972,2025-02-21,Disable affected service if not required.,2025-05-07,Mitigation,2025-11-17,vuln-201698,2026-02-05,23,TCP,,Critical,ACTIVE,164,2026-04-19
243,nyrtr01.example.net,asset-31319,10.217.30.79,NYRTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7512,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.470944452949589,2025-08-25,Disable affected service if not required.,2025-11-22,Mitigation,2025-08-21,vuln-506351,2026-02-04,80,UDP,,High,ACTIVE,95,2026-04-26
23,nyrtr01.example.net,asset-31319,10.68.113.120,NYRTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5315,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.026242280282666,2025-08-23,Disable affected service if not required.,2025-12-07,Mitigation,2025-11-30,vuln-888775,2026-01-31,0,TCP,,Low,ACTIVE,22,2026-03-26
278,nyrtr01.example.net,asset-31319,10.106.249.194,NYRTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4727,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.853601906157909,2025-06-23,Disable affected service if not required.,2025-04-15,Mitigation,2025-09-22,vuln-661527,2026-01-31,443,ICMP,,Critical,ACTIVE,61,2026-04-07
41,nyrtr01.example.net,asset-31319,10.102.232.219,NYRTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1568,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.702101470315605,2025-04-18,Disable affected service if not required.,2025-10-24,Mitigation,2025-12-08,vuln-893969,2026-02-02,23,TCP,,High,ACTIVE,55,2026-03-17
65,nyrtr01.example.net,asset-31319,10.11.109.21,NYRTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8133,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.501919279972235,2025-02-20,Disable affected service if not required.,2025-10-24,Mitigation,2025-11-02,vuln-435281,2026-01-31,22,TCP,,Medium,ACTIVE,100,2026-04-02
283,nyrtr01.example.net,asset-31319,10.84.220.71,NYRTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9514,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.758157181122616,2026-01-01,Disable affected service if not required.,2025-04-15,Mitigation,2025-09-22,vuln-217984,2026-02-02,23,TCP,,Critical,ACTIVE,146,2026-03-31
55,nyrtr01.example.net,asset-31319,10.145.200.26,NYRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5687,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.967475267765176,2025-07-15,Disable affected service if not required.,2025-06-11,Mitigation,2025-11-01,vuln-501650,2026-01-31,443,ICMP,,High,ACTIVE,156,2026-04-07
20,nyrtr02.example.net,asset-14910,10.102.228.226,NYRTR02,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6431,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.690513754170979,2025-12-13,Disable affected service if not required.,2025-05-09,Mitigation,2025-10-31,vuln-490532,2026-02-05,80,UDP,,High,ACTIVE,80,2026-04-20
357,nyrtr02.example.net,asset-14910,10.176.26.249,NYRTR02,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4734,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.43438552096844,2025-05-26,Disable affected service if not required.,2025-07-27,Mitigation,2025-10-31,vuln-864201,2026-02-02,8443,ICMP,,Critical,ACTIVE,23,2026-04-25
109,nyrtr02.example.net,asset-14910,10.234.211.105,NYRTR02,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8937,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.859493295226256,2025-06-30,Disable affected service if not required.,2025-12-10,Mitigation,2025-08-29,vuln-929937,2026-02-04,22,UDP,,High,ACTIVE,130,2026-04-12
269,nyrtr02.example.net,asset-14910,10.226.146.8,NYRTR02,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3846,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.192763446831558,2025-09-27,Disable affected service if not required.,2025-12-09,Mitigation,2025-11-05,vuln-134677,2026-02-02,22,UDP,,High,ACTIVE,51,2026-04-20
238,nyrtr02.example.net,asset-14910,10.130.102.163,NYRTR02,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3029,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.881174360443378,2025-09-06,Disable affected service if not required.,2025-07-01,Mitigation,2025-09-04,vuln-722899,2026-02-02,23,UDP,,High,ACTIVE,151,2026-04-02
84,chirtr01.example.net,asset-55843,10.219.147.200,CHIRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4511,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.957111187438302,2025-02-10,Disable affected service if not required.,2025-09-14,Mitigation,2025-11-16,vuln-382154,2026-01-31,443,ICMP,,High,ACTIVE,6,2026-03-13
243,chirtr01.example.net,asset-55843,10.234.34.166,CHIRTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3837,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.401141950494534,2026-01-03,Disable affected service if not required.,2025-09-15,Mitigation,2025-11-04,vuln-737894,2026-01-30,80,ICMP,,Low,ACTIVE,165,2026-04-20
